x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
-395.5316939391,298.8207824528,280.8969360776,34.8107679747,64.5815362222,421.8837055378,-400.5538118072,-107.9142652452,284.9470921792,105.7843989693,-81.6017827019,-481.1585964635,167.46938508,-342.0397359878,338.1584892049,429.7346267849,-450.1203494146,-172.7122217417,225.691748783,201.2274749577,30.1771019585,186.5567662753,459.576162044,96.5629825369,-65.9478344023,-385.2494028397,113.2873711176,20.8511734381,445.6760506146,477.3900797591,495.0781594962,-221.3655598462,-490.9621537663,399.0817200392,366.475735791,357.6982207596
-165.9969803877,88.753237389,-324.3345948868,-91.5348869748,-426.8421893939,63.3234283887,276.865337044,275.7257781923,123.1601485051,-47.3791975528,-302.1697276272,433.38931771,-25.7299439982,-443.165065255,-275.2512963489,-148.5359766521,-444.1568404436,55.9831010178,-92.0168431476,472.9204112664,373.3597681858,57.6307331212,-400.264068041,-238.1907845847,-272.514466662,-150.6394073367,203.4836257808,-50.6959967315,-47.6135504432,-240.9387584776,-457.7117050067,239.3742837012,163.5919520631,489.9435183033,480.7198713534,458.8855109178
488.789498806,85.1141707972,-486.126832664,-333.6764755659,-100.5235342309,-499.0366920829,-309.683829546,143.8783099875,162.7609985881,-475.8915435523,-309.1722945683,-258.7533155456,133.0275125802,-206.5911111422,-176.8026705831,477.5180383585,-354.32165768,-84.0994874015,-460.0815027952,410.1828327402,-57.1230114438,-66.4498694241,177.0479818806,-354.5632339083,-144.2711581476,234.647796955,-274.4708284736,-31.2123904005,413.358207792,311.405508779,-207.6076013036,-260.9528214671,165.9314734861,-189.7199070081,377.5253426284,68.4404224157
278.1839896925,438.3208514191,-141.4428553544,-230.0671353005,261.6591169499,-295.2154623345,313.7261471711,-204.6381267719,-352.9943437316,224.0660539828,-121.8250440434,486.48772249,399.1596093401,-324.4387833402,157.3697756976,-86.1747059971,-338.2804547437,-479.6016109176,335.7254671864,-462.0664571412,49.055124633,469.4840037264,-382.3417830281,-18.3464325964,-348.4888789244,-52.5868968107,172.0288041979,288.1174134091,389.373333659,197.6257674396,496.2788168341,-41.9176723808,489.6838804707,116.9868162833,197.4261021242,140.5038586818
448.3578768559,-449.1562610492,30.720943585,326.9029869698,258.5084727034,-248.0933377519,295.2743745409,-323.5808671452,-423.6327288672,4.7265258618,438.724108506,-363.9009930193,-83.9886111207,403.4161493182,215.2286614291,348.1182367541,-176.7882364802,-279.8879933544,-77.5025840849,414.0725918114,318.057728,-403.7591018714,20.7756003365,175.5189308897,-53.3232507296,-203.8715165108,-468.5756801628,-351.4562495984,74.8141617514,401.6210543923,45.068227686,461.7069838569,-90.714791324,356.5054205246,-213.3905394003,-454.7934574075
286.3617055118,-118.8093088567,171.9490280375,-52.6805152185,-401.415776927,405.0379586406,472.97795536,340.5033494346,-160.199475009,-472.5738167763,451.8616553396,438.8487418182,-269.1889135167,-258.0676688813,-343.3089940809,5.7377088815,433.6771289818,-188.4858957492,117.5525812432,-293.7622121535,-261.4980502985,2.2704987787,160.2769037709,-226.0731556453,388.4752131999,102.9152031988,-304.1751193814,-271.2299106643,438.8932557777,478.9572027512,-166.2856992334,236.2555954605,-252.2013327107,252.2030705586,-222.9872345924,253.5503725521
421.1173807271,-280.1749110222,100.272170268,274.3703918532,343.1819360703,-141.1938671954,-45.3231451102,253.9036916569,359.3515772372,-378.0346480198,371.6716850176,-313.9830864966,-113.7332925573,484.5550120808,-83.9042523876,-178.7666217424,469.3908891641,52.6817669161,422.4608833902,300.0743575394,349.7334262356,-30.2986078896,-228.6991239525,253.8258526474,51.1113447137,28.3749164082,-102.7757921256,-352.7351464145,-419.6046357974,-295.1132184826,32.1385664865,152.8911036439,-359.2159468681,-342.4179097638,-17.8081663325,-301.8477773294
-155.5920243263,-35.1501572877,231.3101030886,-371.0916661657,62.367761042,214.9642333388,-96.1246788502,432.5257255696,459.8769457079,151.8340255134,-125.5280952901,249.3053902872,75.7004208863,296.9783409499,314.982581418,-87.7477293834,223.9154791459,347.463671118,-178.0728870071,128.9905901067,-55.1471542567,141.7818889022,-71.7881983146,455.7542772964,-137.8540000878,87.8233578987,47.180804424,-32.2157638147,-450.3387734294,156.2353605405,-152.2902608849,457.5880281627,-318.0031748489,320.6417392939,25.718735531,254.792183172
292.228478007,484.0360637754,194.1315745935,-230.6203749031,-36.6388880648,210.2119214833,31.7699275911,-42.8228150122,276.9516678527,-273.3123190701,439.85516252,-354.2761714198,-319.6119116619,282.6021094807,-306.3398338854,346.4134028181,170.0677885674,329.327696003,10.593213141,40.13725603,-413.1336766295,462.2975671664,-164.7811033763,-476.001821924,-162.6208890229,-169.2791683599,-74.9800372869,-189.4833543338,353.2661418431,344.0526337363,492.6218111068,494.7870401666,-114.2081352882,-496.1267695762,-402.6162372902,228.9006253704
132.816305384,243.649541866,17.8559622727,105.1619704813,457.2426145896,-123.3691005036,-464.469216764,-334.1258740984,346.4353261516,-461.4667464048,128.3934763633,-90.8378446475,288.3482119069,268.40368798,60.789893847,-304.2497253045,474.8683380894,112.1658985503,172.2617256455,202.8281851672,-66.6863950901,201.7611120828,-0.9837332182,466.3997073658,-220.1107400469,-401.2057785876,-65.5199489556,-193.7786969356,161.4429992624,372.4937788211,-497.0525256358,38.2016617805,55.3337563761,-5.5522415787,-316.5203435346,242.5876487978
170.619155746,-403.8441292942,-408.2802943885,33.092929516,192.8705470636,-424.7100786306,-102.2909553722,-204.0838273242,-36.8835222907,98.6444838345,-82.1555084549,212.3726685531,347.4459475838,-475.9523272514,-330.7639267296,-149.3152193725,459.1107503511,274.3886569515,-349.8365557753,297.0082601532,-182.1653670631,346.6782569885,-378.5281674936,77.0898847841,-350.3019176424,475.6713560782,-391.510757152,-121.2946046144,401.5832096338,409.0113714337,254.1268006898,109.1450960375,401.6338698566,260.4577359743,-486.8255276233,-76.6426618211
-133.2139139995,73.7502807751,-479.0265220217,1.2445445172,-82.9363758676,88.3340574801,-369.491327554,-40.7411786728,263.0136408843,470.268313773,-200.4428240471,157.4585852213,406.4469598234,154.0608452633,300.6314588711,-287.0644880459,307.1510791779,288.1940589286,-322.4454177544,-340.1348078623,354.2855083942,476.5462675132,313.1257365458,-295.7395114936,-493.96807421,-121.4232002385,240.2765541337,328.0511191115,-444.8346127756,-335.3364877403,-0.3481623717,148.4389295802,-186.905471608,-320.2588660643,409.2394644395,87.6859496348
-262.2398892418,-465.8166253939,19.9772715569,-241.9928745367,-174.2403185926,-457.0320369676,-337.4449778348,-437.7411976457,-116.3083435968,205.6721718982,-267.8013844416,62.1335078031,277.8700455092,161.8609605357,397.1689031459,217.7621950395,-70.7823531702,360.9936269932,219.8956119828,-214.4437711686,-156.4597957768,380.2150683478,274.6606091969,220.8648342639,75.2751152031,148.8657207228,-13.8267334551,-385.9053743072,88.3749118075,317.1473527327,295.5637737177,-459.648899734,-319.0575139597,-399.6357046999,322.711893823,-181.1940781772
-328.869429417,-308.4988715127,59.4679843634,478.417574428,-235.8189309016,-408.7695954368,-190.5897916295,-242.6254949532,193.3083347976,-66.8116305023,96.9295371324,94.7352554649,215.4432530515,-45.2403645031,-354.8026448116,-168.0502118543,-419.9080369435,-394.3762830459,-282.1883251891,260.8202518895,-394.0205383115,-303.1865712255,343.2989525609,-174.4977096096,216.9971391559,70.9234038368,9.6527528949,233.8218931109,-155.4367425852,-425.3299320117,479.8332639039,-442.3258993775,-171.3903858326,441.7878822424,128.9442176931,165.4716893099
82.6874398626,-272.1936684102,241.0168126225,-230.4244535044,256.2120612711,156.1197009869,-96.1803784594,496.3823929429,-301.1140106246,176.8249887973,-102.4079867639,-171.0304287262,491.5869724937,102.2544614971,-409.2609053478,-448.0354697444,-132.1395868436,129.9667991698,351.9985764287,40.0807056576,-363.5757858865,381.7676729523,369.2862093449,-406.6727375612,51.3005396351,208.1739618443,-220.2177406289,-199.5645598508,-81.5550619736,304.0766837075,-383.1706345081,51.1467359029,-376.8053669482,32.1986647323,162.9623202607,-92.2781899571
80.4645810276,368.2178738527,-362.1873627417,-283.0045209266,-456.9815155119,-488.3308713324,-376.9543929957,-472.482115496,-6.9149252959,-219.1455885768,-179.9050122499,336.4616199397,-89.5471279509,-18.5762592591,-211.1856006086,-396.3871682063,-79.1352321394,-25.843272917,-347.8842047043,110.1727248169,-327.0092261955,-44.0633143298,427.879626397,372.8881166317,130.5830595084,-290.5139080249,332.7494650148,-479.7349791043,94.2063531838,326.182610821,151.146533899,319.8003363796,-115.74005289,-243.0659155361,-208.8404051028,19.3137153983
-394.381236285,-365.4374149628,93.3677731082,232.1672728285,35.3601588868,298.1945993379,-243.3626814745,-196.5855341405,-13.0699244328,333.7838687003,-94.5122293197,-467.0350020751,-457.2796188295,-498.5533328727,-185.8655801043,157.1976453997,20.8313763142,112.9457880743,279.8649612814,-309.5896397717,-273.0741533451,442.7065048367,-431.7658320069,311.6619931534,103.1252811663,226.6052816994,-445.024790708,468.343000859,440.8230157569,-87.5668106601,264.616463799,408.9130540378,-398.2936725952,-121.7545112595,-328.067778144,164.8540785536
-297.4965460598,-24.4480432011,101.7416403629,-28.2457116991,274.3271645159,-383.3399219438,205.9328025207,112.6174898818,-237.8427619115,-423.297394067,-359.3014846556,219.9484943412,-325.6499725394,-199.0871052258,-56.9751746953,418.2423637249,399.4143097661,-43.6887214892,-276.3384971768,-421.120299492,231.1270544305,-447.5904637948,347.0754111186,296.4412989095,288.9170045964,-171.8975733966,-82.5135083869,195.4678082839,227.4592695758,-92.0505467802,-93.5365427285,-68.6704576947,-144.3790988997,420.4875761643,134.6997972578,-100.5025212653
-145.8717794158,333.0061305314,-165.9576389939,-250.0359555706,-354.3033194728,224.1107602604,-370.4466368072,-96.6238044202,43.7222658657,-159.8733407445,8.764768485,309.4679084606,227.1438329481,-393.5939511284,-133.5357828066,-335.8987621032,-450.493383687,-442.2992398031,276.6770804301,111.6968668066,289.2452054657,344.1744386218,-460.2034757845,360.1828007959,-407.6602915302,453.4809743054,-345.2573865652,259.1052092612,-218.7420064583,-396.9003441744,295.9162681364,464.7247963585,-370.3400525264,-305.2617972717,464.9747787043,-168.886763975
-479.8395368271,336.9047050364,357.3840968311,-445.4778498039,-146.2212270126,459.8403680138,-462.9272795282,-418.7867408618,451.2469703332,107.8378339298,430.4796149954,70.8965100348,-442.3513771035,400.4054726101,-385.2147944272,-305.0490389578,40.8037616871,-211.1730920151,-186.1552372575,288.9298694208,44.3215300329,-88.0404771306,303.7040904164,354.65391865,-331.5825606696,91.9041433372,-367.0582999475,-148.8461778499,342.2916242853,-104.664045386,-88.6077089235,-229.7606579959,412.6231768169,-42.2600968741,-265.4445804656,-327.0620489493
68.1446623057,307.3438182473,-472.4403987639,-305.7818086818,-274.8569948599,478.4891516902,-32.8198857605,396.1836784147,-340.9098708071,327.8025900945,378.1381966546,368.6780463904,371.9324818812,69.2298016511,-454.7191951424,-465.5124037527,133.0303987488,-158.0832744949,94.4082406349,-280.6949964724,359.1960035265,7.2379931808,-351.044641342,-7.2858696803,-453.6078614183,212.6735057682,403.6170230247,-408.6869517341,198.4029188752,-442.1369982883,3.470220603,324.0016154014,495.1564990915,95.2880196273,-494.2494644783,149.2505571805
454.1196133941,388.3497822098,-5.203446839,-454.3271507137,123.5783128068,-19.2917762324,-236.8793762289,-231.6742199473,251.3874452561,68.7982998788,293.0305148475,-36.1307519488,-249.5443732478,-92.2792153433,63.2309159264,-277.9916170985,-205.106836278,-230.5950163864,389.5617024973,363.5408338159,30.800702516,-332.5886595994,182.399422396,-412.902450189,348.5203548335,-418.3896733448,124.7607325204,-146.3636406697,66.2940312177,203.7871074863,49.921029713,22.7506901138,370.8528326824,-76.4342909679,368.8750173897,-317.5759320147
-498.6879439093,-448.2732736506,-128.9098402485,412.3178469017,-173.9399828948,-409.2899612151,63.622567337,304.4936438091,-375.3222040832,-40.2830508538,-37.2321014293,240.0748999789,-61.1502621323,247.547776904,-464.5077246241,18.6725198291,-170.9551727399,-243.5856647789,55.7340667583,-277.5356438942,458.4348103963,-86.1341687851,343.0284680799,279.4696157798,45.8385115489,407.8678744845,35.3735662065,-476.468576584,-7.366463542,191.8511050753,441.5284153074,-231.9165598601,178.3805289306,41.5550451726,415.6484534033,-196.4364852756
491.994347889,-50.9872664697,57.0159568451,267.1910552308,-319.9287317693,-42.1934379265,-145.1076474041,175.772856921,214.411559049,-384.9214715883,-375.1720841974,482.7818707563,114.9094924331,283.8441347703,-431.6207803786,-250.4552877508,-402.0192748867,262.0477457531,236.4688357338,331.7279419862,351.5274706297,122.2055368125,-91.5379221551,-477.8544642031,-299.9796885997,241.375269834,-205.8340986259,-453.6933037452,-223.3556839637,61.0217861831,-406.8352296017,320.2968128026,228.5391921178,58.2076245919,295.5508842133,323.7171988003
-285.0333168171,445.045936387,-112.9397470504,-178.3256470226,-119.1469910555,496.5243111365,84.1050692834,-446.0959825665,464.8214266635,253.7254849449,364.2313671298,-363.4058851749,237.2889346443,115.1303369552,-4.4219801202,-320.2160024084,129.6489285305,9.5467399806,452.0628410392,-179.8232039437,-288.5861755349,-267.8505601361,235.6376084499,361.2909745425,217.4158762209,108.6372593418,-133.5774795152,-36.6953448392,261.3429124467,390.3354499489,367.9142589681,-465.0427307934,26.8238293938,-171.895254869,-43.5460158624,122.1149731427
386.3584785722,-473.0436997488,-445.4614673741,129.1182697751,90.7650329173,487.912863493,351.5044576488,-264.5736318082,310.9720423818,-492.8773427382,210.5006542988,-115.4976394027,-168.8224328682,-398.6266236752,282.3366834782,232.6453407295,70.247374475,-352.3727357388,-328.5684059374,-249.1972483695,-258.1513826735,249.713298399,-68.5879406519,242.4848391674,442.6976977848,420.2140457928,-462.5251581892,339.6666063927,-223.3397862874,328.2140325755,293.2519777678,-314.0034484677,-455.9569410048,-268.3071237989,-437.8278744407,426.9147613086
156.4005673863,-375.6588012911,302.5276726112,-417.4001431093,-244.2045910284,-346.5594123118,375.9584766813,-265.8755625598,429.42188913,293.697881978,180.3086157888,446.9108865596,231.2778183259,86.298326496,415.9780070186,342.3711294308,231.5789363347,147.1887025982,-199.470366817,-498.4527407214,-495.2132925391,-49.8076677322,-117.4680525437,-285.5561082251,-341.5092616342,253.840954043,304.9204996787,-201.1556006037,177.8229926713,-328.9568689652,221.9046405517,-448.7005984411,-310.9575975686,-264.3408565782,223.2253341936,-251.8025487661
-45.4351701774,371.0983861238,50.5823995918,138.3942482062,-7.8654028475,-193.8218069263,436.893385835,-132.856938988,73.4293023124,126.2884526514,-469.9713871814,190.8958763815,386.9997514412,304.8294135369,267.9596138187,-402.7645392343,-263.610150665,-495.8003773354,83.0581565388,-41.5584901348,-473.5401072539,211.4175898023,295.4373746179,415.9614280798,63.7289048173,91.7076752521,330.9025927447,479.8827623017,389.5936734043,-99.1241317242,20.7212478854,262.01728452,-275.4931091331,-212.6834429801,429.3760824949,-476.1742353439
-60.3732392192,306.9718834013,276.4506405219,305.9213287197,-380.2219005302,-389.4812730141,-11.7546832189,439.0429607593,-4.95117018,-214.313340839,35.6827545911,-279.9393949099,58.5914715193,-253.1338031404,-419.8274482042,-39.9213400669,42.0410954393,-415.3047087602,-26.2394705787,-6.7783091217,76.9624509849,-492.0817818493,-418.5074786656,144.8067054152,-233.6970395409,253.8585206494,-399.8375460505,-69.6356878616,-367.0025216416,-211.380188819,333.1687771715,-432.3555575684,400.1444773749,228.2382836565,0.8391146548,103.0039228499
186.9360571727,-165.6817221083,387.2991423123,336.6917860694,-221.1449830793,216.2715685554,-123.7416840158,273.5196901485,45.4383799806,-317.1433969401,-229.0709409863,4.6969638206,-58.125117328,91.156526003,67.7371593192,458.4411210381,19.9287873693,-56.866615545,242.7960028872,-327.5736616924,469.4692841731,370.266684331,72.1703618765,-32.7234640718,16.7430029251,399.6542054228,-11.7624173872,309.05479379,283.9255598374,-63.1096782163,315.6416378915,-10.9855737537,365.4657481238,382.8354901634,316.0900855437,-473.9258801565
-272.2675856203,-1.3097380288,-12.7631472424,489.788110368,-131.2212995254,-436.3782363944,-209.0185824782,24.686566554,-92.8718205541,103.3151326701,417.4395077862,-94.1854575649,25.0178826973,475.5586017855,-286.5721569397,-418.2400144637,-359.9224509671,-216.6323084384,60.7942929491,-230.3140149452,112.3529267497,315.6446749344,40.0580065325,254.9200179055,440.7468461432,-367.7495094016,233.9965216815,-220.4543538392,-176.3227870688,-457.0797318593,-139.0530229546,-64.1539734788,-235.8288476244,424.5600444265,-419.3260883912,386.4330393262
-219.901106786,122.100439854,142.0974940993,232.5883517042,112.4328253791,-341.499060858,425.2853989601,-228.2924358733,89.0324036591,367.612907663,470.1458816417,-258.1596560776,110.6621958315,-100.4698802717,402.7253999375,-394.196185749,-255.2930559032,289.6113502793,497.970323544,387.2356140055,268.9715335146,-395.4302025959,4.5857890509,73.3605273999,-29.6115023084,319.4843837991,-425.9550743736,-26.9344183616,313.2342980243,-471.146740485,436.7328942753,169.7614165023,180.1323955879,485.1779676974,386.1107998528,364.2200599425
